Feature,ClassA,ClassB,N_A,N_B,Mean_A,Mean_B,Median_A,Median_B,MannWhitney_p,CohenD,CliffsDelta,FDR_q,AbsCliffsDelta,AbsCohenD
VMD_Reconstructed_IQR__std,0,1,7,8,0.6426709178380078,0.4488591749855465,0.5213403591400902,0.3441297750580413,0.280963480963481,0.618967815714905,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.618967815714905
VMD_Mode3_IQR__mean,0,1,7,8,0.4827180867807881,0.36569411239174743,0.4787528216259946,0.33676533924033636,0.280963480963481,0.6118289437847226,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.6118289437847226
VMD_Mode4_Std__std,0,1,7,8,0.12871611794442553,0.09825874953000349,0.1231451923085395,0.08297146542233935,0.280963480963481,0.5999197234853918,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5999197234853918
VMD_Reconstructed_RQA_L_max__mean,0,1,7,8,31.227401847336925,33.55137469186559,30.49390243902439,33.092044011849346,0.280963480963481,-0.5666669377143914,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5666669377143914
Pressure_Clean_PS_Eig1__std,0,1,7,8,6.35732827968057e+22,20.10041616008496,6.818686665584371,17.43353619816463,0.280963480963481,0.5563486402641868,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5563486402641868
Pressure_Clean_PS_StateSpread__mean,0,1,7,8,3273861511.9528604,3.8728059506223964,2.9817918921309023,4.167809086539463,0.280963480963481,0.5563486401048979,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5563486401048979
VMD_Mode3_Max__iqr,0,1,7,8,0.7184983624124773,0.49730276158291875,0.5204700847073758,0.38238916174581755,0.280963480963481,0.5539556798911471,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5539556798911471
VMD_Mode3_Range__iqr,0,1,7,8,1.4389310696819313,0.9837755215486254,1.0140680931335804,0.7824667349387684,0.280963480963481,0.5176341345790392,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5176341345790392
VMD_Mode3_RQA_L_mean__std,0,1,7,8,2.116468542271725,2.6381378698311853,2.162981472417532,2.790647985091792,0.280963480963481,-0.5154117172534141,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.5154117172534141
Pressure_Clean_PS_EigRatio12__std,0,1,7,8,0.9973378242747369,1.2278412201345632,1.0147069762919552,1.2547373019098744,0.280963480963481,-0.49619055595830186,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.49619055595830186
VMD_Mode4_RQA_RR__std,0,1,7,8,0.00016488955110402815,0.00014193969104110777,0.0001856873178277,0.00016434526059345002,0.280963480963481,0.45006977803785553,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.45006977803785553
VMD_Mode3_Min__median,0,1,7,8,-1.006734200921797,-0.8213798963255001,-1.0676458026907962,-0.6609398204186383,0.280963480963481,-0.4435221626320932,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.4435221626320932
Pressure_Clean_Diff_Energy__iqr,0,1,7,8,42.78228358064854,28.430798671490084,26.833942833239945,15.74954504847803,0.280963480963481,0.41195297785101076,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.41195297785101076
VMD_Mode4_KFD__iqr,0,1,7,8,0.3060502652002322,0.33308486382233893,0.287945579654453,0.32747249682951224,0.280963480963481,-0.40607577749650875,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.40607577749650875
Pressure_Clean_Range__mean,0,1,7,8,5.482829152878845,4.828705436879991,5.714068333284102,4.400015526122283,0.280963480963481,0.4060281780686394,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.4060281780686394
VMD_Reconstructed_RQA_TT__iqr,0,1,7,8,1.9712864499240832,2.2259981783585414,1.9018743446649944,2.252136923236419,0.280963480963481,-0.40002480015212094,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.40002480015212094
VMD_Reconstructed_RQA_V_mean__iqr,0,1,7,8,1.9712864499240832,2.2259981783585414,1.9018743446649944,2.252136923236419,0.280963480963481,-0.40002480015212094,-0.35714285714285715,0.6160384471495584,0.35714285714285715,0.40002480015212094
VMD_Mode3_Max__median,0,1,7,8,1.0473783011109579,0.9074917724652016,1.0624687845678418,0.7393247513346553,0.280963480963481,0.3168050218365476,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.3168050218365476
Pressure_Clean_Range__median,0,1,7,8,5.151456220423496,4.609594790631975,5.432526536086073,3.8934572182328324,0.280963480963481,0.3159779310259634,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.3159779310259634
VMD_Reconstructed_Range__median,0,1,7,8,4.445420523409041,4.008796493443269,4.7691741787481305,3.266077328562414,0.280963480963481,0.26993383540531213,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.26993383540531213
VMD_Mode3_Diff_MAD__std,0,1,7,8,0.03854925981192392,0.036845598833949146,0.0387931226483113,0.0302087805182562,0.280963480963481,0.07461743403214872,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.07461743403214872
VMD_Mode4_Diff_Energy__median,0,1,7,8,3.517898200915193,3.321828589688499,3.4412550236161734,2.181110230963059,0.280963480963481,0.061028138033183896,0.35714285714285715,0.6160384471495584,0.35714285714285715,0.061028138033183896
Pressure_Clean_NumPoints__median,0,1,7,8,300.7142857142857,300.375,301.0,300.0,0.22910188406505871,0.6730470102394777,0.3392857142857143,0.5916351847386331,0.3392857142857143,0.6730470102394777
VMD_Mode3_NumPoints__median,0,1,7,8,300.7142857142857,300.375,301.0,300.0,0.22910188406505871,0.6730470102394777,0.3392857142857143,0.5916351847386331,0.3392857142857143,0.6730470102394777
VMD_Mode4_NumPoints__median,0,1,7,8,300.7142857142857,300.375,301.0,300.0,0.22910188406505871,0.6730470102394777,0.3392857142857143,0.5916351847386331,0.3392857142857143,0.6730470102394777
VMD_Reconstructed_NumPoints__median,0,1,7,8,300.7142857142857,300.375,301.0,300.0,0.22910188406505871,0.6730470102394777,0.3392857142857143,0.5916351847386331,0.3392857142857143,0.6730470102394777
VMD_Mode4_Tau__median,0,1,7,8,3.7142857142857144,4.125,4.0,4.0,0.2143384593166685,-0.46133626166100056,-0.3392857142857143,0.5916351847386331,0.3392857142857143,0.46133626166100056
VMD_Reconstructed_EmbeddedVectors__mean,0,1,7,8,277.52778710389924,276.017600689641,276.77027027027026,276.3853581460674,0.33566433566433573,0.8383329797650203,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.8383329797650203
VMD_Mode4_Skewness__median,0,1,7,8,0.04634046192597704,0.0640235594757313,0.0453968670698687,0.06596974065823666,0.33566433566433573,-0.8277914259754949,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.8277914259754949
VMD_Mode3_PS_StateSpread__iqr,0,1,7,8,0.428597280504776,0.5834934943238036,0.4370304723981266,0.6146802180691108,0.33566433566433573,-0.710790870892147,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.710790870892147
Pressure_Clean_Tau__iqr,0,1,7,8,3.142857142857143,3.625,3.0,3.5,0.2756682158059781,-0.6699937504303781,-0.32142857142857145,0.6160384471495584,0.32142857142857145,0.6699937504303781
VMD_Reconstructed_RQA_epsilon__std,0,1,7,8,0.42655309228031674,0.528028486673059,0.468507863016738,0.5634469686266214,0.33566433566433573,-0.6293482393230113,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.6293482393230113
VMD_Reconstructed_Tau__iqr,0,1,7,8,2.857142857142857,3.5625,3.0,3.75,0.312860342632832,-0.6154446973830234,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.6154446973830234
Pressure_Clean_PS_TrajectoryLength__iqr,0,1,7,8,151.31266422764097,199.79566335166265,160.40757714242284,209.83242612166833,0.33566433566433573,-0.6146904714645716,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.6146904714645716
Pressure_Clean_RQA_LAM__mean,0,1,7,8,0.8637547486837976,0.8478270757438977,0.8643018964067397,0.8467538731702167,0.33566433566433573,0.5883737966566854,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5883737966566854
VMD_Mode4_PS_TrajectoryLength__std,0,1,7,8,53.702425071822425,80.68495253034686,49.88681633619637,55.324551816697664,0.33566433566433573,-0.5720165924651459,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5720165924651459
Pressure_Clean_PS_TrajectoryLength__std,0,1,7,8,936341726691.8632,180.99259442343111,147.4762021704322,187.7767486628261,0.33566433566433573,0.5563486402303853,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5563486402303853
Pressure_Clean_SampEn__median,0,1,7,8,0.5185482758614771,0.43809527600283593,0.488982166738437,0.41134734847609766,0.33566433566433573,0.5509800454548739,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5509800454548739
VMD_Mode4_PFD__iqr,0,1,7,8,0.0005617355462661143,0.0006248615702064125,0.000559087650876,0.0006741255173296501,0.33566433566433573,-0.5490901663625879,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5490901663625879
VMD_Mode3_Skewness__median,0,1,7,8,0.09622339520443167,0.12021395600208576,0.0986375376787581,0.11432770159832381,0.33566433566433573,-0.5392821188895979,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5392821188895979
VMD_Mode3_PS_EigRatio12__iqr,0,1,7,8,0.3041509438111031,0.25411698355753787,0.2736569981640377,0.23626670267852273,0.33566433566433573,0.5204652776842053,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5204652776842053
VMD_Mode4_PS_StepStd__mean,0,1,7,8,0.5409112173676953,0.6787513495237207,0.5539397729526842,0.572967090101904,0.33566433566433573,-0.5154323151990707,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.5154323151990707
VMD_Mode3_Std__mean,0,1,7,8,0.40806367057751175,0.3311216527825023,0.4319266670554624,0.2742234551183853,0.33566433566433573,0.4810325706870581,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.4810325706870581
VMD_Reconstructed_RQA_L_max__median,0,1,7,8,29.642857142857142,31.5625,29.0,32.5,0.3217899116481525,-0.48098035892164726,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.48098035892164726
VMD_Mode4_RQA_L_mean__mean,0,1,7,8,7.861003969683928,8.39202404234906,7.451484814950062,8.496472557607294,0.33566433566433573,-0.4551090370072886,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.4551090370072886
VMD_Reconstructed_RQA_TT__mean,0,1,7,8,5.711541110805598,6.145875809304789,5.180646162336856,6.167062350323869,0.33566433566433573,-0.4254213993019524,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.4254213993019524
VMD_Reconstructed_RQA_V_mean__mean,0,1,7,8,5.711541110805598,6.145875809304789,5.180646162336856,6.167062350323869,0.33566433566433573,-0.4254213993019524,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.4254213993019524
VMD_Reconstructed_SampEn__std,0,1,7,8,0.12394863415238556,0.1171100389739482,0.1145700505915951,0.1141930837512337,0.33566433566433573,0.42167624794395625,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.42167624794395625
VMD_Mode4_Min__mean,0,1,7,8,-0.797287687505352,-0.6970504404510051,-0.8331349100323377,-0.5999091127434631,0.33566433566433573,-0.3702833737249929,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.3702833737249929
VMD_Reconstructed_PermEn__mean,0,1,7,8,0.9805930804815114,0.9777964797906857,0.9847740978375248,0.9779056537841975,0.33566433566433573,0.3568516898062775,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.3568516898062775
VMD_Reconstructed_Range__mean,0,1,7,8,4.692712623228843,4.194173628904556,4.933512943794668,3.679581843946441,0.33566433566433573,0.34292651602777646,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.34292651602777646
VMD_Mode4_Range__mean,0,1,7,8,1.6263084600230442,1.4404483717929792,1.6787804575767429,1.2333044112471354,0.33566433566433573,0.33152310075637786,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.33152310075637786
VMD_Mode4_Max__mean,0,1,7,8,0.8290207725176918,0.7433979313419741,0.8456455475444045,0.633395298503672,0.33566433566433573,0.2951172280466696,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.2951172280466696
VMD_Mode3_RQA_L_max__mean,0,1,7,8,50.288766856489964,52.02953745382817,47.27272727272727,51.00250439962096,0.33566433566433573,-0.2925482532602282,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.2925482532602282
VMD_Mode4_Range__median,0,1,7,8,1.5294312778370078,1.3652967503839875,1.5232355687527184,1.169818567341082,0.33566433566433573,0.2774136590009833,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.2774136590009833
VMD_Mode3_IQR__std,0,1,7,8,0.23162945876582888,0.19934596652250938,0.2281797817776715,0.16648249574608176,0.33566433566433573,0.24599762057887348,0.32142857142857145,0.6645929321514606,0.32142857142857145,0.24599762057887348
Pressure_Clean_RQA_RR__std,0,1,7,8,0.0029084526009406715,0.0023517437081413996,0.0009375220498813,0.0010736911567308,0.33566433566433573,0.12559327433132067,-0.32142857142857145,0.6645929321514606,0.32142857142857145,0.12559327433132067
VMD_Mode3_RQA_L_max__median,0,1,7,8,47.785714285714285,50.375,45.0,49.0,0.3519466488319708,-0.4192729324386342,-0.30357142857142855,0.6890324403520885,0.30357142857142855,0.4192729324386342
Pressure_Clean_PS_StepStd__iqr,0,1,7,8,0.4992124186079039,0.7964504980872344,0.5297086314902082,0.681998008404934,0.39689199689199695,-0.8750566727102884,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.8750566727102884
VMD_Reconstructed_EmbeddingDim__median,0,1,7,8,3.7142857142857144,4.0,4.0,4.0,0.1413260030425562,-0.8618916073713342,-0.2857142857142857,0.5804707120836153,0.2857142857142857,0.8618916073713342
VMD_Mode3_PS_LogVolume__iqr,0,1,7,8,1.89833842807634,2.4620971278269854,1.9309146454252897,2.596690385732708,0.39689199689199695,-0.8543141684790397,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.8543141684790397
VMD_Mode3_SampEn__mean,0,1,7,8,0.48291016854439534,0.4243136571900168,0.4978087835686134,0.4164981388730232,0.39689199689199695,0.7924974454317741,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.7924974454317741
VMD_Mode3_PS_Eig2__iqr,0,1,7,8,1.0762219937616142,1.8430737900320084,1.0793556447856776,1.6548732581933905,0.39689199689199695,-0.7554341851252578,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.7554341851252578
VMD_Mode3_SampEn__median,0,1,7,8,0.5020898603894893,0.44813832776846574,0.5225890889041347,0.4454611158823858,0.39689199689199695,0.6927234886744085,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6927234886744085
VMD_Mode4_Median__std,0,1,7,8,0.008723345275930428,0.005885211341267313,0.0062628052535958,0.00506806780438485,0.39689199689199695,0.6464416495649535,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6464416495649535
VMD_Mode4_RQA_LAM__std,0,1,7,8,0.07300592022503369,0.04992407284189721,0.053702323242921,0.04408450347414555,0.39689199689199695,0.6310856993722155,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6310856993722155
VMD_Mode3_RQA_epsilon__std,0,1,7,8,0.1296161360518401,0.15492603550674816,0.1479962825591122,0.14858115159241436,0.39689199689199695,-0.6232624466451989,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6232624466451989
VMD_Mode3_RQA_L_mean__mean,0,1,7,8,9.370217179521697,10.28307308599361,9.84607142605335,10.342966323807843,0.39689199689199695,-0.6161473523477675,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6161473523477675
Pressure_Clean_RQA_RR__iqr,0,1,7,8,0.0011721417986369999,0.0013320551338572876,0.0011347606095546,0.00126224805138615,0.39689199689199695,-0.6104373158924791,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6104373158924791
VMD_Reconstructed_Range__iqr,0,1,7,8,2.648509097914752,1.8760853389076926,2.2509653877898046,1.9700471129323205,0.39689199689199695,0.6096540057671068,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.6096540057671068
VMD_Reconstructed_Std__iqr,0,1,7,8,0.5878333282337592,0.38483042083197005,0.4561840612480298,0.3156126967268904,0.39689199689199695,0.5935784184007588,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5935784184007588
VMD_Mode3_Mean__std,0,1,7,8,0.009281266583368215,0.006873948208428413,0.0099622661300784,0.0058480605598133,0.39689199689199695,0.585959685773611,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.585959685773611
Pressure_Clean_RQA_L_mean__mean,0,1,7,8,3.8894428384593143,4.362854965936684,3.737912434460352,4.444204148503365,0.39689199689199695,-0.5855840760539198,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5855840760539198
Pressure_Clean_RQA_LAM__iqr,0,1,7,8,0.08083358384589971,0.09437942483289244,0.0867592442215861,0.0875963611074985,0.39689199689199695,-0.5765304795268006,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5765304795268006
VMD_Mode4_IQR__iqr,0,1,7,8,0.21215894868588753,0.164955451980963,0.2447987506879326,0.14607313767580393,0.39689199689199695,0.5760158616341304,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5760158616341304
Pressure_Clean_Std__iqr,0,1,7,8,0.6228569134193512,0.4073915307149397,0.4767114558862726,0.3394783028884055,0.39689199689199695,0.5730735037615935,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5730735037615935
VMD_Mode3_RQA_TT__median,0,1,7,8,4.774631298806213,5.514594410713681,4.574938574938575,5.579178085069464,0.39689199689199695,-0.5708423777153192,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5708423777153192
VMD_Mode3_RQA_V_mean__median,0,1,7,8,4.774631298806213,5.514594410713681,4.574938574938575,5.579178085069464,0.39689199689199695,-0.5708423777153192,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5708423777153192
Pressure_Clean_SampEn__mean,0,1,7,8,0.5261435446985471,0.4548491219536558,0.4986185192975426,0.4269998680890522,0.39689199689199695,0.5569605856845288,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5569605856845288
VMD_Mode3_RQA_epsilon__iqr,0,1,7,8,0.1157124039374179,0.13743685204325007,0.1146965286656542,0.12717609395451548,0.39689199689199695,-0.5531273787564798,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5531273787564798
VMD_Mode4_PS_Eig1__std,0,1,7,8,5.31842608606424,11.143583444167989,1.8419851389540345,4.378228173363681,0.39689199689199695,-0.5073648235921839,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.5073648235921839
VMD_Mode4_PS_MeanStep__std,0,1,7,8,0.19203448191328862,0.2756393504240451,0.1706442669751684,0.19007537280718106,0.39689199689199695,-0.4989099668483226,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.4989099668483226
VMD_Reconstructed_RQA_RR__mean,0,1,7,8,0.04724160550329478,0.04713061386416537,0.0472636291610258,0.047149269378222405,0.39689199689199695,0.4987408216420158,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.4987408216420158
VMD_Mode3_PermEn__median,0,1,7,8,0.9655397471490322,0.9680876781906714,0.965607088236414,0.9692672530295632,0.39689199689199695,-0.4981192098666299,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.4981192098666299
VMD_Reconstructed_ApproxLLE__mean,0,1,7,8,0.04809752707218867,0.044358238718651466,0.0459501141074825,0.0446565106419648,0.39689199689199695,0.49727106255359793,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.49727106255359793
VMD_Mode4_PermEn__iqr,0,1,7,8,0.017516644689707272,0.02263630796834251,0.0128296813011949,0.016621402712023302,0.39689199689199695,-0.4890551462097148,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.4890551462097148
Pressure_Clean_Tau__std,0,1,7,8,2.5150445059944486,2.7713553858883184,2.3054480103020967,2.575415292936448,0.39689199689199695,-0.4469093577165318,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.4469093577165318
Pressure_Clean_RQA_DET__mean,0,1,7,8,0.7621652986595022,0.745208002637121,0.759905515921068,0.7360474222191191,0.39689199689199695,0.4464860333664329,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.4464860333664329
Pressure_Clean_PermEn__mean,0,1,7,8,0.9812081274527175,0.9765353878044944,0.9848373429363806,0.9772361994308969,0.39689199689199695,0.42317423156656836,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.42317423156656836
VMD_Mode4_PS_EigRatio12__mean,0,1,7,8,1.8090235836216215,1.7741976741182353,1.794704453463449,1.7506477355311287,0.39689199689199695,0.38726220342528295,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.38726220342528295
VMD_Mode3_PS_StepStd__mean,0,1,7,8,0.3051938888281011,0.36585070481458176,0.3087229069465537,0.3210705205898192,0.39689199689199695,-0.384891687738876,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.384891687738876
Pressure_Clean_KFD__std,0,1,7,8,0.25286261129944043,0.2348354580814695,0.2639854309098662,0.2384185881347678,0.39689199689199695,0.363772782871848,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.363772782871848
VMD_Reconstructed_PFD__iqr,0,1,7,8,0.001443418110448057,0.0016040465792408125,0.0013455204450989,0.0014775473224335,0.39689199689199695,-0.3600521721456874,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.3600521721456874
VMD_Reconstructed_PermEn__median,0,1,7,8,0.9856555979744124,0.9841028401770533,0.9865513404963404,0.9839663818094886,0.39689199689199695,0.34810825709051474,0.2857142857142857,0.6890324403520885,0.2857142857142857,0.34810825709051474
VMD_Mode4_RQA_L_max__median,0,1,7,8,44.785714285714285,47.0,42.5,47.5,0.38456800597976526,-0.3389118790945055,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.3389118790945055
VMD_Mode4_RQA_L_max__mean,0,1,7,8,46.88270307334954,48.77654252379756,45.08108108108108,49.61393210749647,0.39689199689199695,-0.2911787759532727,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.2911787759532727
Pressure_Clean_RQA_epsilon__median,0,1,7,8,1.0695456426711174,1.1030045581481935,1.0576134217054074,1.1000588551180566,0.39689199689199695,-0.2619286616516297,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.2619286616516297
VMD_Reconstructed_RQA_L_mean__mean,0,1,7,8,5.192952543022959,5.502546608826734,4.560168520841215,5.46824438659873,0.39689199689199695,-0.25562938161977533,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.25562938161977533
VMD_Reconstructed_HFD__iqr,0,1,7,8,0.07793894013052667,0.08363996338390195,0.0644811920612626,0.0912782821548879,0.39689199689199695,-0.14950304288216865,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.14950304288216865
VMD_Mode4_EmbeddingDim__std,0,1,7,8,0.24160329787750112,0.25507941149702357,0.21661307585232,0.2649959205631526,0.39689199689199695,-0.13365990807915046,-0.2857142857142857,0.6890324403520885,0.2857142857142857,0.13365990807915046
Pressure_Clean_RQA_L_max__iqr,0,1,7,8,13.392857142857142,15.875,15.25,16.0,0.41705387084283196,-0.5565166873401216,-0.26785714285714285,0.7198130948657625,0.26785714285714285,0.5565166873401216
VMD_Reconstructed_RQA_RR__median,0,1,7,8,0.04745199610196487,0.047319072886009436,0.0472448727452433,0.04723762574205375,0.4162172743125777,0.4939988862748136,0.26785714285714285,0.7198130948657625,0.26785714285714285,0.4939988862748136
VMD_Mode3_PS_Eig1__iqr,0,1,7,8,1.6915391093067063,2.7859855912855727,1.415451434284242,2.6436649195645376,0.46340326340326343,-0.7467532713721834,-0.25,0.7414452214452215,0.25,0.7467532713721834
